ID_Cliente,Cancelamento,Genero,Idoso,Parceiro,Dependentes,Meses_de_Contrato,Servico_Telefone,Linhas_Multiplas,Tipo_Internet,Seguranca_Online,Backup_Online,Protecao_Dispositivos,Suporte_Tecnico,Streaming_TV,Streaming_Filmes,Tipo_Contrato,Fatura_Digital,Forma_Pagamento,Valor_Mensal,Valor_Total,Faixa_Tempo
7014-ZZXAW,0,Female,0,1,0,71.0,1,1,No,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Two year,1,Credit card (automatic),24.25,1732.95,61-72
7016-BPGEU,1,Female,0,0,0,29.0,0,no phone service,DSL,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),25.1,712.85,25-36
7016-NVRIC,0,Male,1,1,0,29.0,1,0,Fiber optic,1,0,1,0,0,1,One year,0,Bank transfer (automatic),90.1,2656.7,25-36
7017-VFHAY,0,Female,0,1,1,61.0,1,1,Fiber optic,1,1,1,1,1,1,Two year,0,Credit card (automatic),115.1,7008.15,61-72
7017-VFULY,0,Female,0,1,0,2.0,1,0,No,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Month-to-month,0,Bank transfer (automatic),20.1,43.15,0-12
7018-FPXHH,0,Male,0,1,1,56.0,1,0,DSL,1,1,1,0,0,0,Two year,1,Bank transfer (automatic),59.8,3457.45,49-60
7018-WBJNK,0,Male,0,0,1,13.0,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Credit card (automatic),78.3,1033.95,13-24
7020-OZKXZ,0,Female,1,0,0,9.0,1,0,Fiber optic,0,0,1,0,0,0,Month-to-month,0,Credit card (automatic),75.5,637.4,0-12
7021-XSNYE,0,Male,0,1,1,7.0,0,no phone service,DSL,1,0,1,1,0,1,Two year,0,Credit card (automatic),49.65,305.55,0-12
7024-OHCCK,1,Female,1,0,0,2.0,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,93.85,170.85,0-12
7025-IWFHT,0,Male,0,0,0,41.0,1,0,Fiber optic,0,1,0,1,1,0,One year,1,Electronic check,89.55,3729.75,37-48
7025-WCBNE,0,Male,1,0,0,47.0,1,1,DSL,0,1,0,1,0,0,Two year,0,Bank transfer (automatic),59.6,2754.0,37-48
7026-TPCZX,0,Male,0,1,1,69.0,1,0,Fiber optic,1,1,0,1,1,1,Two year,1,Credit card (automatic),106.35,7261.75,61-72
7026-YMSBE,0,Male,0,0,0,30.0,1,0,No,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,One year,0,Mailed check,19.7,625.05,25-36
7028-DVOIQ,1,Male,1,0,0,35.0,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Electronic check,99.05,3395.8,25-36
7029-IJEJK,0,Female,0,0,0,54.0,0,no phone service,DSL,1,0,0,1,0,1,One year,0,Bank transfer (automatic),44.1,2369.7,49-60
7029-RPUAV,1,Male,1,1,0,17.0,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Credit card (automatic),100.45,1622.45,13-24
7030-FZTFM,0,Male,0,1,1,72.0,1,1,Fiber optic,0,1,1,1,1,1,Two year,0,Credit card (automatic),110.9,7922.75,61-72
7030-NJVDP,0,Male,0,1,0,24.0,1,0,Fiber optic,1,0,0,1,0,1,Month-to-month,1,Electronic check,89.25,2210.2,13-24
7032-LMBHI,0,Female,0,0,0,37.0,1,1,DSL,1,0,0,0,1,0,One year,0,Bank transfer (automatic),64.65,2347.85,37-48
7033-CLAMM,0,Female,0,1,1,48.0,1,0,No,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Two year,0,Bank transfer (automatic),20.2,1027.25,37-48
7036-TYDEC,0,Female,0,0,0,69.0,1,1,Fiber optic,0,0,1,1,1,1,Two year,0,Electronic check,104.0,7028.5,61-72
7036-ZZKBD,0,Male,0,1,0,31.0,1,0,DSL,0,0,1,1,0,1,Month-to-month,1,Credit card (automatic),66.4,2019.8,25-36
7037-MTYVW,0,Male,0,1,1,38.0,1,1,DSL,1,0,1,1,1,1,Two year,1,Bank transfer (automatic),85.4,3297.0,37-48
7041-TXQJH,0,Female,0,0,0,37.0,0,no phone service,DSL,0,0,1,0,0,1,Month-to-month,1,Credit card (automatic),40.2,1478.85,37-48
7044-YAACC,0,Male,1,1,0,4.0,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,70.2,280.35,0-12
7047-FWEYA,0,Female,0,1,0,46.0,1,1,Fiber optic,0,1,0,1,1,1,One year,1,Electronic check,103.15,4594.65,37-48
7047-YXDMZ,0,Male,0,0,0,21.0,1,0,No,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Month-to-month,0,Mailed check,20.0,417.7,13-24
7048-GXDAY,0,Male,0,0,0,39.0,1,1,Fiber optic,1,1,0,0,1,1,Month-to-month,1,Electronic check,106.4,4040.65,37-48
7049-GKVZY,0,Female,0,0,0,17.0,1,0,DSL,1,1,0,1,1,1,One year,0,Credit card (automatic),79.85,1387.35,13-24
7054-DMVAS,0,Male,0,0,0,54.0,1,0,DSL,1,1,0,0,1,0,Two year,1,Bank transfer (automatic),65.3,3512.9,49-60
7054-ENNGU,0,Female,0,1,0,9.0,1,0,DSL,0,1,0,0,0,0,Month-to-month,0,Mailed check,50.85,466.6,0-12
7054-LGEQW,1,Female,0,0,0,1.0,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,45.95,45.95,0-12
7055-HNEOJ,0,Male,0,1,0,3.0,1,0,DSL,0,0,1,1,0,0,Month-to-month,1,Mailed check,55.8,154.55,0-12
7055-JCGNI,0,Female,0,0,0,70.0,1,1,Fiber optic,1,1,1,1,1,1,Two year,1,Credit card (automatic),111.95,7795.95,61-72
7055-VKGDA,1,Male,0,0,0,54.0,1,0,Fiber optic,1,1,0,1,1,1,One year,1,Credit card (automatic),105.4,5643.4,49-60
7056-IMHCC,1,Male,1,1,0,53.0,1,1,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Electronic check,101.9,5549.4,49-60
7061-OVMIM,0,Female,0,1,1,30.0,1,0,No,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,One year,0,Bank transfer (automatic),19.55,608.5,25-36
7064-FRRSW,0,Male,1,0,0,48.0,1,1,Fiber optic,0,1,0,0,1,1,One year,1,Electronic check,99.0,4744.35,37-48
7064-JHXCE,0,Male,0,1,1,62.0,1,0,No,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Two year,0,Credit card (automatic),20.05,1263.9,61-72
7065-YUNRY,1,Female,0,0,0,1.0,1,0,DSL,0,0,0,0,0,0,Month-to-month,1,Mailed check,45.3,45.3,0-12
7067-KSAZT,1,Female,1,1,0,65.0,1,1,Fiber optic,0,1,1,0,1,1,One year,1,Electronic check,106.25,6979.8,61-72
7069-PURBI,0,Female,0,1,0,14.0,1,0,No,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Two year,0,Mailed check,20.4,292.4,13-24
7072-MBHEV,0,Female,1,1,1,11.0,1,1,Fiber optic,0,0,1,0,0,0,Month-to-month,1,Credit card (automatic),78.1,864.85,0-12
7073-QETQY,0,Male,0,1,1,66.0,1,0,No,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,One year,1,Electronic check,20.35,1359.5,61-72
7074-IEVOJ,1,Female,1,0,0,3.0,1,1,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Electronic check,79.4,205.05,0-12
7074-STDCN,0,Male,0,0,0,39.0,0,no phone service,DSL,0,0,0,1,0,1,Month-to-month,1,Electronic check,40.6,1494.5,37-48
7075-BNDVQ,0,Female,0,0,0,4.0,0,no phone service,DSL,1,0,1,0,0,0,Month-to-month,0,Mailed check,35.0,135.75,0-12
7077-XJMET,0,Male,0,1,0,12.0,1,0,DSL,0,0,1,1,1,1,Month-to-month,1,Electronic check,74.15,741.4,0-12
7078-NVFAM,0,Female,0,1,1,32.0,0,no phone service,DSL,1,1,0,0,0,0,Month-to-month,1,Electronic check,35.15,1051.05,25-36
7079-QRCBC,1,Female,0,0,0,24.0,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Electronic check,98.75,2407.3,13-24
7080-TNUWP,0,Male,0,1,0,70.0,1,1,Fiber optic,0,1,1,0,1,0,One year,1,Bank transfer (automatic),95.0,6602.9,61-72
7083-MIOPC,0,Female,0,0,0,72.0,1,0,No,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Two year,0,Credit card (automatic),20.25,1566.9,61-72
7083-YNSKY,1,Female,0,0,0,15.0,1,1,No,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Month-to-month,1,Credit card (automatic),25.4,399.6,13-24
7088-FBAWU,0,Female,0,1,1,17.0,1,0,DSL,1,1,0,0,1,1,Month-to-month,0,Mailed check,74.55,1215.8,13-24
7089-IVVAZ,1,Female,0,0,0,8.0,1,1,Fiber optic,1,0,0,1,1,1,Month-to-month,1,Bank transfer (automatic),103.35,847.3,0-12
7089-RKVSZ,0,Male,0,1,1,8.0,1,1,No,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,One year,0,Mailed check,24.4,203.95,0-12
7089-XXAYG,0,Male,0,1,0,25.0,0,no phone service,DSL,0,0,1,0,1,0,One year,1,Credit card (automatic),38.1,970.4,25-36
7094-MSZAO,0,Male,0,1,1,10.0,1,0,No,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Month-to-month,1,Credit card (automatic),20.05,218.5,0-12
7096-UCLNH,0,Male,0,0,0,1.0,1,0,No,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Month-to-month,0,Mailed check,20.05,20.05,0-12
7096-ZNBZI,0,Female,0,1,0,72.0,1,1,No,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Two year,0,Credit card (automatic),26.45,1914.5,61-72
7100-FQPRV,0,Male,0,1,1,43.0,1,1,DSL,1,0,0,1,0,1,One year,1,Credit card (automatic),71.9,3173.35,37-48
7101-HRBLJ,0,Female,0,1,1,72.0,1,0,DSL,1,1,1,1,1,1,Two year,1,Bank transfer (automatic),83.7,6096.9,61-72
7102-JJVTX,0,Female,0,1,1,9.0,1,0,DSL,1,0,0,0,0,0,One year,0,Mailed check,48.6,422.3,0-12
7103-IPXPJ,0,Male,0,1,0,50.0,1,1,Fiber optic,0,0,0,1,1,1,One year,0,Electronic check,99.4,5059.75,49-60
7103-ZGVNT,0,Female,0,1,1,69.0,1,1,DSL,1,1,0,1,1,0,One year,0,Credit card (automatic),73.7,4885.85,61-72
7105-BENQF,0,Male,0,0,1,15.0,1,0,DSL,1,0,1,0,0,1,One year,0,Mailed check,64.85,950.75,13-24
7105-MXJLL,0,Female,1,1,0,26.0,1,0,DSL,0,0,1,0,0,1,One year,0,Mailed check,60.7,1597.4,25-36
7107-UBYKY,0,Female,0,1,1,35.0,1,1,No,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Month-to-month,1,Electronic check,25.75,882.55,25-36
7108-DGVUU,0,Female,1,1,0,21.0,1,1,DSL,0,1,1,0,0,1,One year,0,Bank transfer (automatic),71.7,1497.05,13-24
7109-CQYUZ,0,Male,0,0,0,52.0,1,1,DSL,1,1,1,1,1,1,Two year,1,Mailed check,89.25,4652.4,49-60
7109-MFBYV,0,Male,0,0,0,26.0,1,0,DSL,0,0,0,0,0,0,Month-to-month,0,Electronic check,45.45,1233.15,25-36
7110-BDTWG,0,Female,0,1,0,71.0,0,no phone service,DSL,0,0,1,1,0,1,Two year,1,Electronic check,47.05,3263.6,61-72
7112-OPOTK,1,Male,0,0,0,33.0,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Electronic check,68.25,2171.15,25-36
7113-HIPFI,0,Male,0,1,1,66.0,1,0,DSL,1,1,1,1,0,0,Two year,0,Mailed check,65.85,4097.05,61-72
7114-AEOZE,0,Female,0,0,0,60.0,1,0,No,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Two year,0,Bank transfer (automatic),19.85,1128.1,49-60
7115-IRDHS,0,Female,0,1,0,72.0,1,1,No,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Two year,0,Bank transfer (automatic),24.65,1830.05,61-72
7115-SIPGA,0,Male,0,0,1,69.0,1,1,DSL,1,1,1,1,1,0,Two year,1,Credit card (automatic),79.45,5502.55,61-72
7117-EVURU,0,Male,0,0,0,39.0,0,no phone service,DSL,1,1,0,1,1,0,Month-to-month,1,Credit card (automatic),48.95,1880.85,37-48
7120-RFMVS,1,Male,0,0,0,1.0,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,0,Electronic check,84.5,84.5,0-12
7123-WQUHX,0,Male,0,0,0,38.0,1,1,Fiber optic,0,0,1,1,1,0,One year,0,Bank transfer (automatic),95.0,3605.6,37-48
7124-UGSUR,1,Female,1,1,0,61.0,1,1,Fiber optic,0,1,1,0,1,1,One year,1,Credit card (automatic),104.4,6405.0,61-72
7126-RBHSD,0,Female,0,1,0,17.0,1,1,Fiber optic,1,0,0,0,0,0,Month-to-month,0,Electronic check,78.9,1348.95,13-24
7128-GGCNO,0,Male,0,0,0,46.0,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),72.8,3249.4,37-48
7129-ACFOG,0,Female,0,0,0,5.0,1,1,DSL,1,0,0,0,0,0,Month-to-month,1,Electronic check,53.8,283.95,0-12
7129-AZJDE,0,Male,0,1,1,34.0,1,0,Fiber optic,0,0,0,0,0,1,One year,1,Bank transfer (automatic),78.95,2647.2,25-36
7129-CAKJW,0,Female,0,0,0,17.0,1,1,Fiber optic,0,0,1,0,0,0,Month-to-month,0,Bank transfer (automatic),80.05,1345.65,13-24
7130-CTCUS,0,Male,1,1,0,16.0,1,0,DSL,1,1,0,0,0,0,Month-to-month,1,Bank transfer (automatic),54.55,825.1,13-24
7130-VTEWQ,1,Female,1,0,0,8.0,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,75.75,606.25,0-12
7130-YXBRO,0,Male,0,1,0,48.0,1,1,Fiber optic,1,1,1,0,1,1,Month-to-month,1,Bank transfer (automatic),111.45,5315.1,37-48
7131-ZQZNK,0,Female,0,1,1,60.0,0,no phone service,DSL,1,0,1,1,1,1,Two year,0,Credit card (automatic),59.85,3590.2,49-60
7132-EASOG,0,Male,0,1,1,7.0,1,0,No,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,One year,0,Mailed check,20.65,150.0,0-12
7133-VBDCG,1,Female,0,0,0,25.0,1,0,Fiber optic,1,1,0,0,0,0,Month-to-month,1,Bank transfer (automatic),79.85,2015.35,25-36
7134-HBPBS,0,Female,1,0,0,72.0,1,1,Fiber optic,0,1,1,1,1,1,Two year,1,Bank transfer (automatic),108.1,7774.05,61-72
7134-MJPDY,0,Female,1,0,0,66.0,1,1,Fiber optic,0,0,1,1,1,1,One year,1,Credit card (automatic),102.85,6976.75,61-72
7136-IHZJA,0,Female,0,1,1,40.0,1,0,DSL,1,1,0,1,0,1,Month-to-month,1,Mailed check,71.35,2847.2,37-48
7136-RVDTZ,1,Male,1,0,0,70.0,0,no phone service,DSL,0,0,0,0,1,1,One year,1,Electronic check,45.25,3264.45,61-72
7137-NAXML,0,Male,0,0,0,23.0,1,0,No,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,One year,0,Bank transfer (automatic),20.15,405.6,13-24
7137-RYLPP,1,Male,1,1,0,37.0,1,1,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,85.7,3171.15,37-48
7138-GIRSH,0,Male,0,0,0,50.0,1,1,DSL,0,0,1,1,0,1,Two year,0,Bank transfer (automatic),69.5,3418.2,49-60
7139-JZFVG,0,Male,0,1,1,60.0,1,0,DSL,1,1,1,0,0,0,Two year,0,Bank transfer (automatic),60.5,3694.45,49-60
7140-ADSMJ,0,Male,0,0,0,8.0,1,0,No,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Month-to-month,1,Credit card (automatic),20.45,162.3,0-12
7142-HVGBG,1,Male,1,1,0,43.0,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Electronic check,103.0,4414.3,37-48
7143-BQIBA,0,Male,0,0,0,10.0,1,0,DSL,1,0,0,1,1,0,Month-to-month,0,Bank transfer (automatic),62.25,612.95,0-12
7145-FEJWU,0,Female,0,0,1,12.0,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Electronic check,105.3,1275.65,0-12
7147-AYBAA,0,Male,0,0,0,37.0,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Mailed check,70.35,2552.9,37-48
7148-XZPHA,0,Male,0,1,1,55.0,1,0,Fiber optic,0,1,0,1,0,0,Month-to-month,0,Electronic check,79.4,4238.45,49-60
7153-CHRBV,0,Female,0,1,1,57.0,1,0,DSL,1,0,1,1,0,0,One year,1,Mailed check,59.3,3274.35,49-60
7153-OANIO,1,Male,0,0,0,1.0,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Electronic check,69.95,69.95,0-12
7156-MHUGY,1,Male,1,0,0,13.0,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,90.5,1201.15,13-24
7156-MXBJE,0,Female,0,0,0,43.0,1,1,DSL,0,1,1,1,1,1,One year,0,Credit card (automatic),85.1,3662.25,37-48
7157-SMCFK,0,Male,0,0,1,61.0,1,0,No,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Two year,0,Mailed check,19.75,1124.2,61-72
7159-FVYPK,0,Female,0,1,1,3.0,1,1,DSL,0,1,1,0,1,0,Month-to-month,1,Bank transfer (automatic),69.15,235.0,0-12
7159-NOKYQ,0,Male,0,1,0,67.0,1,1,Fiber optic,0,1,1,0,0,1,Two year,1,Electronic check,93.15,6368.2,61-72
7161-DFHUF,0,Female,0,1,0,71.0,1,1,No,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Two year,0,Mailed check,23.85,1672.1,61-72
7162-WPHPM,0,Male,0,1,1,58.0,1,1,DSL,1,1,1,1,0,0,Two year,0,Credit card (automatic),71.6,4230.25,49-60
7163-OCEQI,0,Male,0,1,1,22.0,1,1,DSL,0,0,1,1,1,1,One year,1,Mailed check,78.65,1663.75,13-24
7164-BPTUT,0,Male,0,0,1,57.0,1,1,DSL,1,1,1,1,1,1,Two year,0,Mailed check,89.55,5012.35,49-60
7165-CNJFG,0,Male,1,1,0,35.0,1,1,Fiber optic,1,1,0,0,0,1,Month-to-month,1,Electronic check,94.55,3365.4,25-36
7167-PCEYD,0,Male,0,0,0,67.0,1,0,No,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Two year,1,Mailed check,19.8,1311.3,61-72
7168-HDQHG,0,Female,0,1,1,36.0,1,0,No,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Month-to-month,0,Bank transfer (automatic),19.2,702.9,25-36
7169-YWAMK,0,Male,0,1,1,72.0,1,0,DSL,1,1,0,1,1,0,Two year,0,Bank transfer (automatic),68.4,4855.35,61-72
7173-TETGO,0,Female,1,1,0,72.0,1,1,Fiber optic,1,0,0,0,0,0,Two year,0,Bank transfer (automatic),78.5,5602.25,61-72
7175-NTIXE,0,Female,0,0,0,25.0,1,0,DSL,1,0,0,1,1,1,Month-to-month,1,Credit card (automatic),76.15,1992.95,25-36
7176-WIONM,0,Female,0,1,0,12.0,0,no phone service,DSL,0,0,1,0,1,1,Month-to-month,1,Bank transfer (automatic),49.85,617.15,0-12
7176-WRTNX,0,Male,0,0,0,70.0,1,1,Fiber optic,1,1,1,1,1,1,Two year,1,Bank transfer (automatic),114.95,7711.25,61-72
7180-PISOG,1,Male,0,1,1,1.0,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,74.5,74.5,0-12
7181-BQYBV,1,Female,0,1,1,1.0,1,1,Fiber optic,1,0,1,0,1,1,Month-to-month,1,Electronic check,102.45,102.45,0-12
7181-OQCUT,0,Male,0,0,0,21.0,1,1,Fiber optic,1,0,1,0,1,1,Month-to-month,0,Mailed check,103.85,2215.0,13-24
7182-OVLBJ,0,Female,0,1,1,62.0,1,1,Fiber optic,1,0,0,0,1,1,Two year,1,Bank transfer (automatic),101.15,6638.35,61-72
7184-LRUUR,0,Female,0,0,0,22.0,1,0,DSL,0,1,1,0,1,0,One year,0,Bank transfer (automatic),65.25,1441.8,13-24
7188-CBBBA,0,Female,0,0,0,65.0,1,1,Fiber optic,0,1,1,0,1,0,One year,1,Electronic check,95.5,6153.85,61-72
7190-XHTWJ,0,Female,0,0,0,38.0,1,0,No,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,One year,0,Mailed check,19.3,755.5,37-48
7191-ADRGF,0,Male,0,1,0,44.0,0,no phone service,DSL,0,1,1,0,1,1,Two year,0,Bank transfer (automatic),54.3,2390.45,37-48
7196-LIWRH,0,Female,0,0,0,6.0,1,0,No,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Two year,0,Mailed check,19.55,124.45,0-12
7197-VOJMM,0,Male,0,1,0,67.0,1,0,DSL,1,1,0,1,0,1,Two year,1,Credit card (automatic),69.2,4671.65,61-72
7198-GLXTC,1,Male,0,0,0,2.0,1,0,Fiber optic,0,0,0,0,1,0,Month-to-month,0,Electronic check,79.0,143.65,0-12
7203-OYKCT,0,Male,0,0,0,72.0,1,1,Fiber optic,0,1,1,0,1,1,One year,1,Electronic check,104.95,7544.3,61-72
7205-BAIAD,0,Female,0,0,0,40.0,1,0,No,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Two year,1,Bank transfer (automatic),20.6,827.3,37-48
7206-GZCDC,1,Female,1,0,0,1.0,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,69.25,69.25,0-12
7206-PQBBZ,0,Male,1,1,0,11.0,1,0,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,70.2,834.7,0-12
7207-RMRDB,1,Female,0,1,1,65.0,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Electronic check,105.5,6985.65,61-72
7208-PSIHR,0,Female,0,1,0,70.0,1,1,Fiber optic,0,0,1,1,1,1,Two year,1,Bank transfer (automatic),104.3,7188.5,61-72
7209-JCUDS,1,Male,0,0,0,10.0,1,0,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Electronic check,94.9,1048.85,0-12
7216-EWTRS,1,Female,1,1,0,1.0,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Electronic check,100.8,100.8,0-12
7216-KAOID,0,Male,0,1,1,41.0,1,0,No,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,One year,0,Bank transfer (automatic),19.5,798.2,37-48
7217-JYHOQ,0,Male,0,1,1,24.0,1,0,DSL,1,1,0,1,0,1,Month-to-month,1,Credit card (automatic),70.3,1706.45,13-24
7218-HKQFK,1,Male,0,1,0,2.0,1,0,Fiber optic,0,0,0,1,1,1,Month-to-month,1,Electronic check,94.2,167.5,0-12
7219-TLZHO,0,Female,0,1,1,4.0,1,0,No,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Month-to-month,0,Mailed check,20.85,62.9,0-12
7225-CBZPL,0,Male,1,1,0,17.0,1,1,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,94.8,1563.9,13-24
7225-IILWY,0,Male,0,1,1,68.0,1,1,No,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Two year,0,Mailed check,25.75,1686.15,61-72
7228-OMTPN,1,Male,0,0,0,4.0,1,0,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,88.45,370.65,0-12
7228-PAQPD,0,Female,0,0,0,14.0,1,0,DSL,0,0,0,1,0,1,One year,0,Credit card (automatic),59.1,772.85,13-24
7233-DRTRF,0,Male,0,1,0,63.0,1,1,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Electronic check,102.4,6444.05,61-72
7233-IOQNP,0,Female,0,1,0,43.0,0,no phone service,DSL,1,0,0,1,0,0,Month-to-month,0,Bank transfer (automatic),34.0,1505.35,37-48
7233-PAHHL,0,Male,0,1,1,66.0,1,1,DSL,1,0,1,1,1,1,Two year,1,Mailed check,84.0,5714.25,61-72
7234-FECYN,1,Female,1,0,0,8.0,1,1,Fiber optic,0,0,1,0,1,1,Month-to-month,0,Electronic check,101.35,780.5,0-12
7234-KMNRQ,0,Male,0,0,0,4.0,1,0,No,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Month-to-month,0,Mailed check,19.0,73.45,0-12
7235-NXZCP,1,Male,1,0,0,2.0,1,1,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Mailed check,74.85,156.4,0-12
7239-HZZCX,1,Male,0,0,0,1.0,1,0,No,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Month-to-month,0,Mailed check,19.75,19.75,0-12
7240-ETPTR,1,Female,0,1,0,9.0,0,no phone service,DSL,0,0,1,0,1,1,Month-to-month,1,Electronic check,48.75,442.2,0-12
7240-FQLHE,1,Female,1,1,0,18.0,1,1,Fiber optic,0,0,0,1,1,1,Month-to-month,0,Bank transfer (automatic),99.75,1836.25,13-24
7241-AJHFS,0,Male,0,0,0,32.0,1,1,Fiber optic,1,0,0,1,0,0,Month-to-month,0,Bank transfer (automatic),87.65,2766.4,25-36
7242-EDTYC,0,Male,0,0,1,44.0,1,0,No,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Two year,0,Bank transfer (automatic),19.55,819.95,37-48
7242-QZLXF,1,Male,0,0,1,1.0,0,no phone service,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,25.3,25.3,0-12
7243-LCGGZ,0,Female,0,0,0,1.0,1,0,No,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,Month-to-month,0,Mailed check,20.9,20.9,0-12
7244-KXYZN,0,Female,0,0,0,24.0,1,0,No,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,One year,0,Credit card (automatic),20.45,527.35,13-24
7244-QWYHG,0,Male,0,1,0,50.0,0,no phone service,DSL,1,0,0,1,1,0,One year,1,Bank transfer (automatic),44.45,2188.45,49-60
